compound_id,smiles,fitness,generation,chromosome,parent1_id,parent2_id
22,COc1cc(OC)cc(C(=O)Nc2nc3c(s2)C[C@H](C)CC3)c1,1.1247725295101598,0,"[ 0.3233614   0.3008592   0.18387607 -0.7561517   0.33827907 -1.3293293
 -0.15601507 -1.3555626   0.37435544 -1.2364078  -1.7437137   0.71141374
 -0.26923305 -1.6468524   0.3931566   0.06220621 -0.11233783 -0.6050589
  1.538179   -0.7648056  -0.9770838   0.56890833 -0.5509561   1.5839295
  0.31463528 -2.080064   -0.19749516 -0.49812984  0.4701863   1.0218422
  0.89624864 -1.1998665  -0.12146889 -0.3202238  -1.49233    -0.3547177
  0.41379917  0.09364149  0.6080634   1.6327924   0.3577959  -0.28103212
 -0.8687892  -0.50093526  1.0967743  -0.8520497   0.58354723  0.14459345
  0.24522215 -0.13010925 -1.0762334   0.08029424  0.4982344  -1.7989094
  0.84236234 -0.42028898  1.3231009   0.3485759   0.17283428  0.75343513
  1.469144   -0.6306713   0.96992576 -0.8080912  -0.9585414  -0.10513861
 -0.03967761  0.70589954 -0.84697634 -2.1831384  -0.17756054  0.44244552
 -0.2226159  -0.3029164  -0.6052631  -0.22251828  0.30138445 -0.26998264
  0.6070925  -0.450544    1.1423147   0.09937796 -0.23849085 -0.15973859
 -1.135992   -0.821244    0.9496858  -0.10636625  0.10116301 -0.9967923
 -0.08260445  0.08100974 -0.26455024  0.1533898  -0.82514346 -0.3260535
 -0.45986402  0.17041406  0.8548579   0.36489758 -1.4351112   0.05959947
  0.04420284 -0.04123474  0.07424887 -1.6503263  -0.19596839  0.75220454
  0.45596033 -0.19604015  0.08690757  0.11980935 -0.2016223   0.6764232
  0.07393339  0.03085399  0.70884204 -0.3912356   0.2755637  -1.08398
 -0.5936608   0.32945395 -0.11779833 -0.22927895 -0.21827334 -0.22427398
  0.65566444  0.01123354]",,
23,COc1ccc([C@H](CNCc2ccc(F)cc2F)N(C)C)cc1,1.2811245456299014,0,"[ 2.1999059   0.33350345  1.4833145  -0.86013037 -0.16048071  1.1517541
  0.30247664 -0.437488    0.4091142   0.76810765  1.4966938   0.4561263
  2.2521122  -1.106084   -0.36221015 -1.678339    0.42945558 -0.03942451
  0.954482    0.3558904   2.8343656  -0.8662564   1.1545858  -0.42637914
  0.4743253   0.6766398   1.8590118  -0.11413708  0.01453948  0.21934807
 -0.0268395  -1.0734646   0.3779089  -0.08538741 -0.9892708  -0.4121323
 -0.1735547  -0.13264307  0.20362534  0.5773174  -1.3983289  -0.69067806
  1.2158029  -3.0937004  -0.83941185 -0.64431715  0.8687936  -0.63989186
 -0.1685673  -0.28931028  0.21887606  0.30715832 -0.3985027  -1.0278716
  0.5292026   0.68567336  0.26664835 -0.75941443 -0.3688275  -0.5585513
 -0.06196022 -1.3943739  -0.71132725  2.1996615   0.15921792  0.10502012
  0.0541939  -0.29120263 -0.957778   -0.13886385  0.06489479 -0.17614597
 -0.30334255  0.09908633 -0.71623445 -0.01974731 -1.2941848  -0.17920761
 -0.40643042  0.7480613   1.32153     0.06205243  0.0334174   0.09464508
 -0.58152854  0.06876872 -0.71711355  0.1718791   0.10143058  0.10566491
 -0.3681679   0.11122254  0.01773134 -0.00526357 -0.51767164 -0.09511235
  0.62445074 -0.6915378   0.19651851 -0.17297137  0.14841275 -0.09906705
  0.04054103  0.01012889 -0.03432348  0.7700316   0.20274675  0.47632998
 -0.27243954 -0.03587638  0.08206446 -0.08079067 -1.6066563  -0.3101179
 -0.10339362  0.49217793 -0.1589267  -0.10515772 -1.1174057  -0.00987849
 -0.566294    0.14581054 -0.09005767 -0.11680798 -0.00401104  0.4397525
 -0.7595772   0.0675137 ]",,
24,CC(=O)N(CC[C@@H](c1ccc(C)cc1)c1ccco1)Cc1ccc(F)cc1,2.2982464762522903,0,"[ 2.14870900e-01  1.14813650e+00 -1.51297617e+00 -6.45215273e-01
 -2.16157079e-01  7.33712614e-01  7.11430073e-01 -7.50468433e-01
  1.81846237e+00 -1.01196814e+00  5.59372187e-01 -6.54867291e-01
  3.29143238e+00  1.22398996e+00 -5.67237735e-01 -1.81673574e+00
  1.75329459e+00 -1.67487252e+00  3.65171313e-01  1.77611268e+00
  1.15496087e+00  6.35999382e-01  6.74720168e-01 -1.29773831e+00
  1.03402936e+00  8.75519276e-01  2.65740067e-01 -8.39509845e-01
  1.11388230e+00  2.77417719e-01 -1.27123213e+00 -4.53007668e-01
  1.61996782e-01 -4.41366434e-01  7.00427771e-01 -8.92531037e-01
  2.37329900e-01  8.02814484e-01  5.18472195e-01 -1.04681134e+00
  2.86904931e-01 -7.61548758e-01  1.04932714e+00  1.00621924e-01
 -1.23931253e+00  2.12352133e+00  8.89003456e-01 -7.63778806e-01
  1.79920995e+00 -1.33795965e+00 -1.39849114e+00  1.44566715e-01
 -4.11352634e-01  6.01799488e-01  2.59818017e-01  1.06158340e+00
 -1.00733495e+00  1.42918944e+00 -5.65195441e-01 -3.99367273e-01
 -1.07685137e+00 -1.42753565e+00 -1.93182516e+00  1.35608745e+00
 -2.68175006e-02 -4.49857339e-02 -3.20905484e-02 -6.15576267e-01
  2.44162560e-01 -4.19600964e-01  7.71539435e-02 -8.02387223e-02
  1.95695147e-01 -1.15672939e-01  3.97009254e-02  1.07149959e-01
 -1.08357620e+00  1.13176674e-01  2.47246087e-01 -3.58435452e-01
  1.46657288e+00 -2.28476048e-01  2.50283685e-02 -7.52044618e-02
 -4.08951104e-01  1.47504449e-01 -5.40403783e-01 -1.37523293e-01
 -3.57680954e-02 -1.82017460e-01 -4.38239843e-01 -6.59754127e-02
  1.47062615e-02 -1.40391942e-03 -1.99117947e+00  1.44664556e-01
 -1.33437634e-01  1.19723931e-01  2.71348417e-01  9.93841588e-02
  6.86962485e-01  1.28022939e-01  1.45107936e-02 -8.33210796e-02
 -9.11033377e-02  4.82162327e-01  1.00941032e-01  9.90890145e-01
  1.93098575e-01  1.07451238e-01  5.66959381e-01 -4.67161089e-02
 -9.59944606e-01  1.70474797e-01  1.00788385e-01  5.07566631e-02
  1.75322160e-01  5.00570476e-01 -6.46625042e-01  7.24513531e-02
 -6.11768544e-01 -1.90170258e-02  7.00510442e-02  1.45686477e-01
  5.46115488e-02  2.53978163e-01 -1.21383712e-01  2.17001677e-01]",,
25,Cc1nc2cc(NS(=O)(=O)c3cccc(C#N)c3)ccc2o1,1.216271208455474,0,"[-0.32416707  0.40239963 -0.9314362   0.41093642  0.4055333   0.05302696
  0.2755568  -0.04836211 -0.04901373  0.6333411  -1.3220866  -1.2022971
  0.254789    0.2774576   0.9001635  -0.51886934  0.86690164 -1.6025867
  1.7209197  -0.7606436  -0.96012306  0.79246134 -0.7654128   0.29790515
 -0.40777943 -0.17456466 -1.2195921  -0.9301009  -0.437509    0.2959035
  0.02514619  0.6314438   0.20442879  0.7267368   0.6112939   1.4578605
 -0.9422498  -0.50907856 -1.2058581  -0.6183088   0.42248613  0.8578088
 -2.0006483  -1.3380132  -0.04543165  1.0372936   1.4108546   0.16636367
 -0.9577445  -0.019795   -0.7521661  -1.149754    0.31904536 -1.0523595
 -0.5660436  -0.67834926 -0.77303755 -0.18534958 -0.5091341  -0.6152603
 -1.1573589  -1.4112227  -1.0407012   1.2432183   0.03912617 -0.05660695
  0.09022371 -0.04989922 -0.5912233   0.5183219  -0.16437855  0.14975661
 -1.2111697   0.05973767  0.4550466  -0.08504788  0.1186766  -0.22529042
 -0.09086485  0.75061375  1.1802452   0.29218876 -0.01965109  0.03200305
  1.0814377  -0.49998897  0.7656072   0.2785969   0.2321126  -0.3217329
 -0.31041136 -0.31485668 -0.05397055  0.26125255 -0.9695583  -0.39027572
  0.21845046 -0.6890583  -0.67608595 -0.56927025  0.9413159  -0.14790028
  0.09279605  0.07727949 -0.12754405 -2.3301392  -1.1369178  -1.6280701
  0.06525418  0.0157902   0.52784705  0.01200078  0.4438679  -0.480586
  0.06686843 -1.3800577   0.2684309  -0.33174312 -0.44736484  0.8770724
 -0.78397167 -0.12027993  0.07483704  0.2706035   0.26353952 -0.5694138
  1.7539258  -0.3517161 ]",,
26,CN(C)S(=O)(=O)Oc1ccc(Cl)c2cccnc12,0.49625621473826875,0,"[ 1.0907983   0.10854277 -0.15527874  1.1775829  -0.16238102 -0.8598733
 -0.4973148  -0.57371587  1.0762353   3.3871136  -1.2746532   0.39379722
 -1.2730615  -0.6736171   0.31693876 -1.255153    0.07117417 -0.21358044
 -0.13301694  0.4933579  -0.4485554   1.2806069  -0.6812767  -1.5802343
  0.29893386  1.2097969   0.17987528  1.8352557  -0.7026035   0.03690147
 -0.9068481   1.1628377   0.32437137 -0.25519162 -0.5918983   2.4963832
 -1.3449785  -1.4264303   0.8325052   0.73763967 -1.9993296  -2.4270031
 -1.9149258   0.39419115  0.8394486  -0.19320203 -0.33024585  2.3476882
  0.13995089  0.265853    0.25471443  0.94013315  0.7391555   1.6921322
 -0.864774   -0.7544432  -1.8296278  -0.7143643   1.5464396  -0.27802664
  1.2257583   1.2852967   1.8595606   0.9043416   0.3633392  -0.12493684
 -0.18191671 -0.85801715  0.04358376  1.3149586  -0.0564124  -0.22520202
  0.02789766  0.28230637 -0.859684   -0.12759408 -0.71473765  0.09849235
  0.37016803  0.6738109   1.2217205  -0.11684734  0.44417614  0.15039757
 -0.16680887  0.3349406   0.90223086 -0.28185874  0.13934578  0.22430027
 -1.5898635  -0.46874636 -0.23044196  0.08231339 -0.24768037 -0.3425058
  0.36493027 -0.93166685  0.5262077  -0.7566424  -0.4221213   0.32876348
 -0.08376674 -0.2829529  -0.05036456 -0.24987416  1.2294731   0.823162
  0.69331944  0.1398505   0.04998997 -0.12389199  0.8722328  -1.1763458
 -0.09513587 -0.19118524  0.14021151 -0.4302428  -0.23858222 -0.7234254
 -1.1630324  -0.24268244  0.44606954 -0.21005629 -0.03679653  1.2733026
  0.7701037   0.53182995]",,
27,COC(=O)c1cccc(CCNC(=O)N[C@@H]2CCc3c(O)cccc32)c1,0.5716874466004321,0,"[ 2.270493    0.27209675  1.3401097  -1.7539132  -0.01876216 -0.04233065
 -0.5781198   1.0495458   0.91970086 -0.06608927  0.6300263   0.72602785
  0.7255395  -0.21204305 -1.9342523   1.0302016   0.72973573  0.42695037
  0.8847275  -0.17139198  0.5577998   0.21504845  0.99068797  0.18345189
  0.6074865   0.4603972   1.3188472   1.4562106   0.87022257  1.8705215
  0.8671235  -0.34875864 -0.7289108   0.41819364 -0.7129425   0.32503754
  0.71181285 -0.07036024  0.41573864  1.6688268   0.43627053  0.19991699
  1.058313   -0.15693758 -1.2485378   0.5396881   1.2314467   2.3194652
  0.83762944  0.70070904 -0.87628746  0.13299322 -0.46048033  0.5523079
  0.57094127  0.73980945  1.1957109   1.4823549  -0.44688362 -0.6057316
 -1.7285264   0.8985684  -1.306829   -1.0778865  -1.0987413  -0.18862878
 -0.20104529  0.85899925 -0.0712637   1.078882    0.01528955 -0.14934097
  0.1298876   0.04109661  0.7933556  -0.11770955  0.2704148  -0.06170804
  0.268192   -0.24747527  0.8933317   0.09580422  0.10907151  0.19190621
  0.68038994  0.4747877   0.8267299   0.07373519 -0.0834337   0.08632962
 -0.12309544  0.42568254 -0.1355622  -0.07748779 -0.49223322 -0.6408442
 -0.09513187  0.37437773  0.12843108  0.2113545  -0.457769   -0.05938011
  0.06387849  0.22236045  0.06015068 -0.7912224  -0.10088685 -0.7600234
  0.07867476 -0.06234434  0.451181    0.07057841  1.7549833  -0.3814129
  0.18164569 -0.39392066  0.09735635  0.3130221   0.06263655 -0.84519756
 -0.7590941  -0.30848306  0.15604259 -0.4162319  -0.01438302  0.66150063
  0.6805667   0.20008558]",,
28,C[C@@H](OC(=O)COc1ccccc1)C(=O)NC1CC1,0.23172489820136455,0,"[ 0.4404267  -0.48979318  0.39108464  0.17212555  0.1639794  -2.3351989
 -0.3049336   0.3070235  -0.3711605   0.66340077 -0.14882928 -0.8193969
 -0.00936672 -1.2361093   1.437254   -2.0250988  -0.673242   -0.11691754
 -1.8228354   0.55716676  0.06677247  0.19957474 -1.6306176   0.88799804
 -0.34633973 -1.2758509   0.6524941  -0.29371107 -0.6065247   1.800982
 -1.4476306   1.4656756  -0.34674826 -0.07756092 -0.89265233 -0.4969812
  0.59789515 -1.0207602  -0.77810043  0.23319237  1.8661371   1.4507304
  0.49412102  1.3150573  -0.87785876 -1.2155949  -0.5353872   1.451323
 -0.8453128   0.2543661  -0.8747128   0.0848455   0.96792483  0.6975486
  1.1511252   0.5887727  -0.02722806  1.0109528   1.002453    0.3947339
  1.0591646   0.69769835 -1.4310637   0.25656328 -0.04736536 -0.03081246
 -0.0633375   0.17693721  0.00960173 -0.18181019 -0.01973082  0.07067014
 -0.22294736  0.05389355  0.15783384 -0.00358047  0.11213872  0.08707208
  0.04631639  0.04874545  1.0747912  -0.11616798  0.0487806  -0.01958688
 -0.2113809  -0.11185448 -0.16662765 -0.04895202  0.01412736  0.1495146
 -0.07384198  0.14784959  0.11155307  0.04078036 -0.12424976 -0.07357964
  0.04020034  0.25752556 -0.17860961 -0.032162   -0.19960208 -0.01911793
 -0.05113093  0.06289487  0.0110122   0.15938117  0.18310072  0.11445241
  0.13954504 -0.0180706  -0.21524255  0.01717719  0.146322   -0.10789421
 -0.07213891  0.33890858 -0.01256521 -0.02175617  0.32377073  0.19209634
 -0.43167368 -0.14506327 -0.03382979 -0.10202558  0.03062995 -0.15413406
  0.18219733 -0.02298499]",,
29,O=C(N/N=C\c1ccc(F)cc1)C1=CC=CC2=CC=N[C@H]21,-1.167918318252656,0,"[ 9.30408359e-01 -3.72326612e-01 -9.74524379e-01  1.59733331e+00
 -9.77709740e-02 -9.32348728e-01 -2.39848003e-01 -9.13500547e-01
  6.50634944e-01 -7.02142775e-01 -1.36131907e+00 -3.29614282e-02
 -5.77039242e-01 -1.62511230e+00  1.32677627e+00 -1.06639087e+00
 -4.54765439e-01 -7.24275351e-01 -1.48929119e-01  6.41172647e-01
 -2.27288008e-01  1.59060860e+00 -1.56489909e-02 -1.55084169e+00
 -7.68040419e-02  1.31555605e+00  1.54538202e+00  1.45231438e+00
 -1.19712162e+00  2.19531029e-01  8.48596275e-01  3.86354417e-01
  2.26263076e-01 -7.96501860e-02  8.70918870e-01  8.84228051e-02
 -9.60210562e-01  5.52157342e-01 -1.84998393e+00 -4.40221310e-01
 -9.93919969e-01 -7.11851716e-01 -5.54201603e-02  1.30708322e-01
 -3.29764187e-01 -3.75393331e-01 -5.15061438e-01  2.72081494e-01
 -7.48336494e-01 -1.98634255e+00  6.91969037e-01 -2.49742597e-01
 -8.74930620e-02  7.88704276e-01  6.81245089e-01 -8.11748207e-03
 -2.74272323e-01  1.02510631e+00 -3.92848372e-01 -6.55262947e-01
 -2.24032307e+00 -2.78624266e-01 -5.36014080e-01  9.14551735e-01
  1.19091940e+00  9.00596157e-02 -5.42613417e-02  5.11119306e-01
  1.11579716e-01  4.52352464e-01  2.80553810e-02 -4.95497137e-01
  4.91979957e-01 -4.07532513e-01 -5.17055929e-01 -2.75447369e-02
 -4.75470662e-01 -5.29713869e-01  2.96225280e-01 -2.83165574e-02
  7.15071797e-01  5.08170128e-02 -6.25095904e-01 -1.11147761e-03
  2.81103730e-01  6.44824266e-01  1.48737574e+00  2.99319804e-01
 -1.55232698e-01 -1.89890265e-01 -2.08768463e+00  2.34265387e-01
 -2.46693939e-02 -7.48478919e-02 -2.11666751e+00  5.93528152e-01
  2.06322879e-01 -8.02631974e-02  3.86882693e-01 -3.13903540e-01
  5.57800770e-01  2.34851047e-01 -9.52869467e-03  3.48720193e-01
  2.49252796e-01  4.60383773e-01  3.90853167e-01  1.08927417e+00
  3.31886977e-01  2.41432562e-01 -2.89424717e-01  1.91708535e-01
 -1.21999049e+00  8.33344936e-01  4.50169772e-01  6.96992636e-01
 -2.71043569e-01  6.17935359e-01 -1.51933849e+00 -5.96942902e-01
 -5.46331525e-01 -2.61955261e-01  4.30203050e-01  1.50461882e-01
  5.34964204e-02  8.88636351e-01  5.19832671e-01 -3.77340972e-01]",,
30,O=C(Nc1ccc2c(c1)COC2)N1C[C@@H]2CCCC[C@@]21c1ccccc1,0.7152353505923722,0,"[ 1.4575297  -0.42747113 -0.46537882 -0.13528588 -0.00710525 -0.72579736
  0.7629143  -0.33381253  0.03506103 -0.8414489   0.03022617  0.5692623
 -0.6435849  -1.7593211  -0.33232528 -1.170978    0.25193185  0.15380764
  1.2154938   0.92860806 -3.1142778   1.4724889   0.2638363   0.46277457
  0.465559   -1.1795498  -0.08282776 -0.33289272  0.47591612 -0.8119813
 -1.3808417   0.8039301  -0.46858963  0.43833795  0.5828836  -1.0418816
 -1.5992415   1.974067   -0.61846775 -0.36074364  0.54705906 -0.26070237
 -1.6167524  -0.3992116  -1.888356   -0.10534661 -1.099965    0.63823766
  0.8153651  -0.05630636  0.40765393  0.37345177  0.09808242  0.8303871
 -0.59760636 -0.16636634  1.2994355   0.5134928  -1.40091     0.03559783
  0.2385341  -1.1518928  -1.2846093  -0.20226598  1.2649243   0.0938362
 -0.06856407  1.4671782   0.30852512  0.25489452 -0.12537165 -0.14236216
  0.6633405   0.18649295 -1.3893733  -0.45528877 -0.12916769  0.0331532
  0.04404514 -0.5521608   0.4820546   0.15683785 -0.19498941  0.01720357
  1.0702906  -0.31002975 -0.45147216  0.2994215  -0.0886119  -0.18984349
  0.66677266 -0.08056839 -0.29481068  0.08193377 -0.8091956  -0.17675509
 -0.19577466  0.507154    1.4249464   0.21653071  0.86800086 -0.14875276
  0.26932067  0.13541591 -0.02814643  0.18327112  1.1321721  -0.394495
 -0.05925156 -0.03089334 -0.716625    0.14222722 -0.5817906   0.02681306
  0.4220565   0.1023193  -0.34623283 -1.2228068  -0.7666378  -0.7780214
  0.825907    0.03872672  0.18561259 -0.32881472  0.06676264  0.5955553
 -0.05912642 -0.25035888]",,
31,Cc1nc([C@H]2CCC[NH+]2C(C)C)ncc1C(=O)NCc1ccc(F)cc1,-1.787568199778523,0,"[-1.19978786e+00  7.99076080e-01 -9.48031545e-01  5.36770225e-02
  8.37767199e-02  7.25857377e-01 -1.24518704e+00 -9.70157385e-02
 -1.22924459e+00  3.82084668e-01  1.62754083e+00 -2.38875031e+00
 -4.27521735e-01 -3.42944294e-01 -2.63827920e-01  1.36334240e-01
  5.06323695e-01 -8.24114025e-01  4.76354748e-01 -4.43562835e-01
  2.16019332e-01 -1.53063416e+00  9.40861046e-01 -9.33369637e-01
  1.18477345e-02  7.46499479e-01  2.60115004e+00 -5.05140424e-02
 -1.03176033e+00  1.26081610e+00  3.56741697e-01  1.32233202e-01
 -2.46058226e-01 -8.13734889e-01 -9.46288764e-01 -7.77135193e-01
  1.10143399e+00  1.42100668e+00  3.28536689e-01 -2.01474845e-01
 -5.52169204e-01  1.59468353e-02  1.94953394e+00 -5.42207420e-01
  1.19506598e+00  3.23174864e-01  1.33877873e+00 -2.90310454e+00
 -8.69354159e-02  5.77241600e-01 -1.63607240e-01  3.60086799e-01
 -9.47808981e-01 -6.78292692e-01  1.25891715e-01  1.01783872e-02
  1.67931211e+00  1.16671300e+00 -1.52344787e+00 -5.62194109e-01
  1.04662871e+00 -1.38680124e+00 -1.31005621e+00 -6.41334832e-01
  6.77523166e-02 -2.98390120e-01 -3.24855223e-02 -1.09559512e+00
  7.13840067e-01  1.18754677e-01 -2.13686321e-02 -1.05486095e-01
 -5.47430515e-01 -1.46547947e-02 -2.24392772e-01  5.77402972e-02
 -5.24692893e-01  1.75297886e-01  9.25707966e-02 -2.49616563e-01
  1.44529545e+00 -2.02592015e-01 -4.50794697e-02  6.13116026e-02
  7.28154957e-01 -4.66653526e-01 -1.12313569e+00 -2.66805738e-01
 -3.76255572e-01  7.61772811e-01 -1.48994792e+00  3.66267323e-01
 -2.22748816e-02 -1.17072962e-01 -7.02764988e-01  2.18526125e-02
 -2.66077340e-01  2.33494416e-02  2.49923408e-01 -5.05698770e-02
 -1.31764218e-01 -1.02250963e-01 -5.27049899e-02  3.39923501e-02
  8.48481059e-02  2.18715593e-01  1.57388949e+00  6.82273984e-01
  2.35643506e-01 -5.03637642e-03  4.47367132e-02  9.70645994e-03
 -8.70315433e-01 -4.70992804e-01  9.63066518e-02  9.98871684e-01
 -1.89286008e-01 -6.34034693e-01  6.61669970e-02 -4.67858136e-01
 -5.22773981e-01  4.27819192e-02  2.29904056e-03  5.52370250e-02
  2.21403092e-02 -1.04600906e-01 -2.52455115e-01  1.89857528e-01]",,
32,O=CN1CCN(S(=O)(=O)c2ccc(C(=O)NCc3ccccc3)cc2)CC1,0.28026929985586757,0,"[-1.57906699e+00 -7.54005611e-01 -2.30824202e-01  1.36150753e+00
 -4.41652864e-01 -7.08728313e-01 -3.95973086e-01  7.74421871e-01
 -1.09764194e+00  4.41336691e-01  1.49118692e-01  8.13347876e-01
  8.11208308e-01 -2.64300704e-02  5.42253554e-01  1.83162093e-01
  1.11426306e+00  2.60059267e-01  3.88350964e-01 -2.95398325e-01
 -8.12575579e-01  1.82415247e+00 -6.91229105e-02 -1.47230315e+00
  1.17935032e-01 -6.72411561e-01  5.79976439e-01  2.35421395e+00
  3.07999045e-01 -2.27465224e+00 -9.36817884e-01 -3.60149145e-01
  6.92843974e-01 -6.90062821e-01  5.97821057e-01  3.99328172e-02
  6.90487027e-03  3.34279358e-01 -2.58854532e+00 -1.04082477e+00
  1.84422231e+00  1.44437587e+00  1.94861442e-01  3.79075527e-01
  1.61531067e+00 -1.04092073e+00  1.13751638e+00 -5.94348311e-01
 -1.28523111e+00 -2.08900496e-01 -1.17481124e+00 -4.30525720e-01
  1.63717127e+00  1.13301182e+00 -4.85742182e-01 -1.50372028e-01
 -1.02020419e+00  3.46932352e-01 -1.84862882e-01  1.52456629e+00
 -1.58494115e+00  1.82054830e+00 -4.08685058e-01  4.10828590e-01
 -2.93710232e-01 -3.70501503e-02  1.10850707e-02 -3.18099320e-01
  2.11182326e-01 -2.66913101e-02  2.49201432e-03 -4.36854810e-02
  2.66689211e-01 -1.15016848e-01 -5.49950004e-01  3.20902392e-02
 -6.93755448e-02 -3.39929946e-02 -1.62100300e-01 -3.50594223e-02
  1.30419111e+00 -1.57465823e-02 -1.91728592e-01  2.74761170e-02
  3.91400158e-02  4.97844405e-02 -4.03243273e-01  5.18083647e-02
 -1.12646334e-01  2.70883411e-01  1.01613566e-01 -3.50750447e-03
 -1.11342348e-01  9.68786180e-02 -3.65481526e-02  3.00725162e-01
  6.12182915e-02  1.16763331e-01 -1.63844228e-03 -1.24490842e-01
  4.03247535e-01 -6.24880791e-02 -1.19319856e-02  4.19997573e-02
  2.37804893e-02  8.66661131e-01  3.64270806e-01 -3.54669280e-02
  1.37526423e-01  6.45316094e-02 -3.39274704e-02  1.06848925e-01
 -3.29215348e-01  7.00572133e-02 -1.53687596e-02  5.38973570e-01
 -4.21147883e-01 -3.35014522e-01  1.74683928e-01 -3.19985032e-01
 -4.64991331e-01 -9.68737155e-03 -1.48888975e-02  7.07201436e-02
 -3.65305692e-03 -1.69795468e-01 -7.97501922e-01 -1.00334421e-01]",,
33,N#C/C(=N\Nc1cccc(F)c1)c1nc2ccccc2[n-]1,-0.5933375740064539,0,"[ 5.8912268e+00  1.1277353e+00 -1.9757716e-01  2.1482048e+00
 -7.0281699e-02 -1.1710414e+00 -1.3105590e+00 -8.1641310e-01
  1.2975497e+00  1.7520633e+00 -6.5387740e+00 -8.0468142e-01
  4.3109417e-02 -2.2014489e+00 -1.3231750e+00 -2.8753719e+00
  2.8239989e-01 -8.0348700e-02  9.7151909e+00 -1.1753137e+00
 -3.9513129e-01 -2.1270666e-01  1.5411463e+00 -2.0429859e+00
  1.9428372e-02  3.3398825e-01  1.5210098e+00 -1.1493428e+00
  7.8751451e-01  1.8721621e+00  4.9321895e+00  4.5365703e-01
 -2.7619478e-01 -4.0335947e-01  5.4919213e-02  2.5077131e+00
 -1.0982707e+00  3.1508189e-01 -3.3771640e-01 -1.8617517e-01
  6.0398734e-01 -1.3563834e+00  1.8711722e+00 -7.5041091e-01
 -6.0380262e-01  6.4366555e-01  7.6146191e-01 -1.6915109e+00
 -1.1489758e+00 -1.4341806e-01  1.5403724e-01 -1.7528772e-01
 -1.4614617e+00  9.1258168e-01  4.0572798e-01  1.7482878e-01
  4.4797748e-01  3.5166138e-01 -2.6015621e-01  3.3222672e-01
 -3.9244964e+00 -5.6076795e-01 -1.0829141e+00  1.1514089e+00
  4.6097535e-01  4.1349158e-02  9.1455750e-02 -9.7702873e-01
  6.8914568e-01 -3.9645694e-02  5.9403069e-02 -3.8212072e-02
  5.2914143e-01 -2.0704268e-01 -4.9783760e-01  5.4848082e-02
  7.3455679e-01  8.4458344e-02 -1.0520974e-01  4.9268046e-01
  1.0625979e+00  1.4739487e-01 -1.9090311e-01 -1.0062233e-03
  2.9896989e-01  2.8729025e-01  3.7635350e-01  3.1138679e-01
  1.8585555e-02  8.3819115e-01  6.7428380e-01 -1.7415254e-01
 -1.1057547e-01  1.4760707e-02  1.0443322e-02  2.4899194e-01
  4.2850085e-02  1.1799376e-01  8.5906029e-02 -7.6361679e-02
 -1.4817867e-01 -1.4275150e-01  4.9346231e-02 -5.6102075e-02
 -6.8018399e-03 -1.2126778e+00  1.0903919e+00 -1.4574857e+00
 -4.6224833e-02 -7.3990077e-03 -1.5588005e-01  4.8922785e-02
  3.1875610e-02  4.8219543e-02 -3.6073495e-02  1.1805820e+00
 -5.7117659e-01  2.1604908e-01  3.4865430e-01 -1.5439987e-01
  1.0370780e+00 -9.8011069e-02  1.4901344e-01 -1.1854229e-01
  3.8426302e-02 -6.6484571e-02 -3.2727432e-01 -2.2892113e-01]",,
34,Cc1ccc(N(C)S(=O)(=O)c2c(F)cccc2F)c(C)c1,1.6782028445848574,0,"[ 0.56195575 -0.83630735 -0.37059957  0.55765504 -0.29313555  0.47628134
 -0.17416747 -0.32272354 -0.93065053  0.07392269  0.563094    1.5266466
 -0.56798834  0.19732553  0.14062023  0.02906704 -0.22773999 -0.824421
 -0.19283691 -0.1569432   0.13404441  0.83169305 -0.39805627 -1.0920095
  0.82192874  0.63986766 -1.1931335  -0.37363952 -0.61925554  0.06357279
 -0.36867368 -0.7710105  -1.3284465  -0.22764847  0.27233237  0.7708832
 -1.6268054   1.0355521   0.32672122 -0.15783936 -0.68715644 -2.0696995
  0.0564216  -2.187864    1.0597637   1.361796   -0.20839664 -0.31745836
 -1.0404048  -0.22120208  0.71695924  0.6405832   0.05740196 -0.7092935
 -0.1998841  -0.04337025  1.5741646  -0.79744524  1.066387   -0.04125351
  1.3137809  -0.10170716  2.2927563   3.0401366   1.1229138   0.01205371
 -0.16024525  1.3709767  -1.5695773   0.03920526  0.12486456 -0.1354499
 -0.22267312 -0.1200427   1.2348633  -0.07950914 -1.2058553   0.39280358
 -0.28794917  0.5581639   0.9252131  -0.00960132  0.39991006  0.0802052
 -0.25518602 -1.0307074   1.3058739  -0.00352684  0.1687282   1.1699674
 -0.44973692  0.80743986  0.16625114  0.02105103  0.4392371  -0.9739213
 -0.3528997   0.6775922   0.02371237  0.14068756  0.9158335  -0.16154446
 -0.02827774 -0.21262604 -0.13218367  0.8069595  -0.95093     0.8812674
 -0.13516006  0.03380182  1.4641266   0.05374645 -0.6992317   0.4343755
  0.10541404  0.40289754 -0.20202827 -0.12056731  0.09896776 -1.1043204
 -0.490178   -0.37374207 -0.07507741  0.12344959  0.02834519 -0.64424825
  1.430055    0.11321558]",,
